,Fitness,Precision,Simplicity,Generalization
0,0.9896417781614156,0.9697214372224465,0.783132530120482,0.8158668202146507
1,1.0,1.0,1.0,0.8924233835658096
2,0.9991338241663058,1.0,0.9607843137254901,0.8757091904113943
3,0.9940855323020928,0.9864715014415614,0.8412698412698413,0.8450816527968942
4,0.9945155393053017,0.9974074946971483,0.9574468085106385,0.8803496870071442
5,0.9980689013146509,0.5136655948553055,1.0,0.8771946594469933
6,0.9791699368032605,0.5299576356667339,0.8235294117647058,0.8103313593200854
7,1.0,1.0,1.0,0.8896875760951275
8,0.9940855323020928,0.9864715014415614,0.8412698412698413,0.8450816527968942
9,0.9939589206604913,0.9869067103109657,0.855072463768116,0.850113671676179
10,0.9856078659975955,0.5293060050341604,0.8507462686567163,0.8235488554390553
11,0.9974937343358397,0.994985374007522,0.8947368421052632,0.8687860071349555
12,0.9935181306149048,0.9976535836177475,0.9298245614035088,0.8609314597717621
13,0.9937112194775823,0.531819510768931,0.8160919540229884,0.8201726187736467
14,0.9952244508118434,0.9984717269485481,1.0,0.8776221409233387
15,0.9973958333333334,0.9855162424994828,0.8412698412698413,0.8477454419026598
16,0.9922832501134816,0.9836391775370329,0.8461538461538463,0.8386718409907714
17,0.9980689013146509,0.5136655948553055,1.0,0.8771946594469933
18,0.9966577205026883,0.9907205240174672,0.8805970149253731,0.85606839694481
19,0.9851083032490975,0.9795342272406493,0.8095238095238095,0.809991117680538
20,0.971741519977073,0.5173389080177078,0.9012345679012346,0.8287129780704989
21,0.9940855323020928,0.9864715014415614,0.8412698412698413,0.8450816527968942
22,0.9935181306149048,0.9976535836177475,0.9298245614035088,0.8609314597717621
23,0.9987985582699239,0.9993862520458265,0.9622641509433963,0.8834352780597098
24,0.9750929368029739,0.9808178752107926,0.8399999999999999,0.8169824900797654
25,0.9873911491909685,0.35019377255111583,0.8734177215189872,0.8352752808296537
26,0.9885932093603538,0.5170155662909286,0.9142857142857143,0.8447497765518758
27,0.9927781055057272,0.9950639443571909,0.9245283018867924,0.8688906052991272
28,1.0,1.0,1.0,0.8999999999999999
29,0.9967218643628664,0.9953033268101761,0.9322033898305084,0.8680837073487824
30,0.9974937343358397,0.9958623693379791,0.9607843137254901,0.8827625778568595
31,0.9945155393053017,0.9974074946971483,0.9574468085106385,0.8803496870071442
32,0.9964469850091932,0.9879718726868986,0.8571428571428572,0.8501639204520111
33,0.9967218643628664,0.9953033268101761,0.9322033898305084,0.8680837073487824
34,1.0,1.0,1.0,0.9
35,1.0,1.0,1.0,0.8917912214312672
36,0.9952177826567553,0.5305610561056106,0.9166666666666667,0.8552410128530707
37,0.9986345015930814,0.9846784635304273,0.8305084745762713,0.8529768768835837
38,0.9805329324670777,0.9828893220706086,0.8333333333333333,0.8205232623370216
39,1.0,1.0,1.0,0.8999999999999999
40,0.9843092231151933,0.982593037214886,0.839080459770115,0.8274128275167492
41,0.9917841305531763,0.5265169612995699,0.8688524590163935,0.8428165088311803
42,0.9912587412587412,0.9871319520174482,0.8461538461538463,0.84726150788797
43,0.9736747371076522,0.5270300583221175,0.8399999999999999,0.8081993299377569
44,0.9971134020618557,0.9864595778574273,0.8333333333333333,0.8395771748260084
45,0.999129677980853,0.999552171965965,0.9591836734693879,0.8825863429756823
46,0.9917841305531763,0.5265169612995699,0.8688524590163935,0.8428165088311803
47,0.9791699368032605,0.5299576356667339,0.8235294117647058,0.8103313593200854
48,0.9977220956719818,0.9987593052109182,1.0,0.8998762935614992
49,0.9918621498605512,0.9690402476780186,0.8072289156626508,0.8204276238656035
50,0.9940855323020928,0.9864715014415614,0.8412698412698413,0.8450816527968942
51,0.980634528224145,0.9873079492317969,0.8352941176470587,0.8215092726403842
52,0.9940855323020928,0.9864715014415614,0.8412698412698413,0.8450816527968942
53,0.9871219156878812,0.9839494163424125,0.8644067796610171,0.842551051893771
54,0.9973958333333334,0.9855162424994828,0.8412698412698413,0.8477454419026598
55,0.9974937343358397,0.9958623693379791,0.9607843137254901,0.8827625778568595
56,0.999129677980853,0.999552171965965,0.9591836734693879,0.8825863429756823
57,0.9917841305531763,0.5265169612995699,0.8688524590163935,0.8428165088311803
58,0.9851083032490975,0.9795342272406493,0.8095238095238095,0.809991117680538
59,0.9986345015930814,0.9846784635304273,0.8305084745762713,0.8529768768835837
60,0.9977220956719818,0.9987593052109182,1.0,0.8998762935614992
