,Fitness,Precision,Simplicity,Generalization
291,1.0,0.9820833333333333,0.7142857142857143,0.8060663658892517
292,0.9296636085626911,0.9873110151187905,0.6226415094339623,0.793741274476998
293,1.0,1.0,1.0,0.9
294,1.0,1.0,1.0,0.9
295,1.0,1.0,0.8,0.812902236839309
296,1.0,1.0,1.0,0.8783489257267705
297,1.0,1.0,1.0,0.9
298,1.0,0.9787878787878788,0.7647058823529413,0.7950966073758514
299,1.0,1.0,0.8,0.7717064758849371
300,1.0,1.0,1.0,0.9
301,1.0,0.9959090909090909,0.8571428571428572,0.807987011815096
302,1.0,0.9787878787878788,0.7647058823529413,0.7950966073758514
303,0.9620663306343504,0.9790178571428572,0.627906976744186,0.8000722068912084
304,0.9435466502274918,0.9801599052413384,0.6129032258064515,0.8109659409251244
305,1.0,1.0,0.8,0.812902236839309
306,0.9270196150255172,0.9753193960511034,0.6521739130434783,0.8022760852162936
307,1.0,0.9907692307692307,0.7777777777777779,0.8415264252825971
308,0.961412141190058,0.961349419124218,0.6521739130434783,0.7846522978983809
309,0.9620663306343504,0.9790178571428572,0.627906976744186,0.8000722068912084
310,1.0,1.0,1.0,0.9
311,1.0,0.9928125,0.8064516129032256,0.8111648824710486
312,1.0,0.9941379310344828,0.8378378378378379,0.8416503041614898
313,0.964547091840823,0.9698344901227977,0.6888888888888889,0.8215017683514569
314,1.0,1.0,0.8,0.8127838776341147
315,0.9556194922461683,0.9840136054421769,0.7142857142857143,0.8324534679790695
316,1.0,1.0,1.0,0.8761838182994475
317,0.9458376863027147,0.9940119760479041,0.6428571428571429,0.7834079371845267
318,1.0,1.0,0.8,0.812902236839309
319,1.0,0.9820833333333333,0.7142857142857143,0.8060663658892517
320,0.9600908439820575,0.9839762611275964,0.7000000000000001,0.7982179783172771
321,1.0,0.9959090909090909,0.8571428571428572,0.807987011815096
322,1.0,1.0,1.0,0.8858029729541236
323,1.0,1.0,0.8947368421052632,0.8282243683320407
324,1.0,1.0,1.0,0.9
325,1.0,0.9907692307692307,0.7777777777777779,0.8415264252825971
326,1.0,0.9959090909090909,0.8571428571428572,0.807987011815096
327,1.0,1.0,1.0,0.8805451094315708
328,1.0,0.992,0.8181818181818181,0.8177364044849579
329,1.0,0.9875,0.7894736842105263,0.8390629274735957
330,1.0,1.0,0.9047619047619049,0.8603268963528353
331,1.0,1.0,0.92,0.8278275477401027
332,1.0,0.998125,0.8181818181818181,0.8096208717366555
333,1.0,1.0,0.8,0.812902236839309
334,0.9458376863027147,0.9940119760479041,0.6428571428571429,0.7834079371845267
335,1.0,1.0,1.0,0.9
336,1.0,1.0,0.8,0.8127838776341147
337,1.0,0.9959090909090909,0.8571428571428572,0.807987011815096
338,1.0,0.9787878787878788,0.7647058823529413,0.7950966073758514
339,1.0,1.0,0.8947368421052632,0.834439758129734
340,0.9624092280549235,0.9918256130790191,0.7142857142857143,0.7938306796048455
341,1.0,1.0,1.0,0.8783489257267705
342,1.0,0.9941379310344828,0.8378378378378379,0.8416503041614898
343,1.0,0.9896296296296296,0.8285714285714286,0.8437150274518308
344,1.0,1.0,1.0,0.8765283631264775
345,1.0,0.9951724137931034,0.8378378378378379,0.815375870033672
346,1.0,1.0,0.9354838709677418,0.824083827421848
347,1.0,1.0,0.8947368421052632,0.8282243683320407
348,1.0,1.0,1.0,0.8858029729541236
349,1.0,1.0,1.0,0.8631810166779471
350,1.0,1.0,0.92,0.8278275477401027
351,1.0,0.9959090909090909,0.8571428571428572,0.807987011815096
352,1.0,1.0,1.0,0.9
353,0.9612347656004987,0.9741309620048505,0.6470588235294118,0.7849333982462336
354,1.0,1.0,1.0,0.8761838182994475
355,1.0,1.0,0.9354838709677418,0.8681296977502512
356,1.0,1.0,1.0,0.9
357,1.0,1.0,0.8947368421052632,0.834439758129734
358,1.0,1.0,1.0,0.9
359,1.0,1.0,0.9259259259259258,0.8333792748370179
360,1.0,1.0,1.0,0.9
361,1.0,1.0,0.8947368421052632,0.8266583276248998
362,1.0,0.9818518518518519,0.7333333333333333,0.8194258387401397
363,1.0,1.0,1.0,0.9
364,1.0,1.0,1.0,0.8805451094315708
365,1.0,0.9951724137931034,0.8378378378378379,0.815375870033672
366,1.0,1.0,0.8,0.7717064758849371
367,1.0,1.0,1.0,0.8631810166779471
368,1.0,1.0,1.0,0.9
369,1.0,1.0,1.0,0.9
370,0.9458376863027147,0.9940119760479041,0.6428571428571429,0.7834079371845267
371,1.0,1.0,0.8,0.8127838776341147
372,1.0,1.0,1.0,0.9
373,0.9556194922461683,0.9840136054421769,0.7142857142857143,0.8324534679790695
374,1.0,1.0,0.8,0.8127838776341147
375,1.0,1.0,0.8947368421052632,0.8282243683320407
376,1.0,1.0,1.0,0.8765283631264775
377,1.0,1.0,1.0,0.8765283631264775
378,0.9458376863027147,0.9940119760479041,0.6428571428571429,0.7834079371845267
379,1.0,1.0,0.9354838709677418,0.824083827421848
380,1.0,1.0,0.8,0.812902236839309
381,1.0,1.0,0.9354838709677418,0.824083827421848
382,1.0,0.9959090909090909,0.8571428571428572,0.807987011815096
383,1.0,1.0,1.0,0.9
384,1.0,0.9927586206896551,0.7931034482758622,0.8130231226844007
385,1.0,0.9943478260869565,0.7599999999999999,0.8180349729651077
386,1.0,0.9959090909090909,0.8571428571428572,0.807987011815096
387,0.9660044431800116,0.9957236842105263,0.6666666666666666,0.8006100740868837
388,1.0,0.9913793103448276,0.7931034482758622,0.8013958336693205
389,1.0,1.0,1.0,0.9
390,1.0,1.0,0.8947368421052632,0.8266583276248998
391,1.0,1.0,1.0,0.8783489257267705
392,1.0,1.0,0.8947368421052632,0.834439758129734
393,1.0,1.0,0.8,0.8127838776341147
394,1.0,0.9959090909090909,0.8571428571428572,0.807987011815096
395,1.0,0.9913793103448276,0.7931034482758622,0.8013958336693205
396,1.0,1.0,1.0,0.8805451094315708
397,0.9435466502274918,0.9801599052413384,0.6129032258064515,0.8109659409251244
398,1.0,0.9818518518518519,0.7333333333333333,0.8194258387401397
399,1.0,0.9913888888888889,0.7777777777777779,0.8119609459795857
400,1.0,1.0,0.9310344827586208,0.871623516991177
401,0.964547091840823,0.9698344901227977,0.6888888888888889,0.8215017683514569
402,1.0,1.0,0.8,0.7717064758849371
403,1.0,1.0,1.0,0.8761838182994475
404,1.0,0.9943478260869565,0.7599999999999999,0.8180349729651077
405,1.0,1.0,1.0,0.8631810166779471
406,1.0,1.0,1.0,0.8805451094315708
407,1.0,1.0,0.8,0.8127838776341147
408,0.9270196150255172,0.9753193960511034,0.6521739130434783,0.8022760852162936
409,1.0,1.0,0.8,0.7717064758849371
410,1.0,1.0,1.0,0.9
411,1.0,0.9969565217391304,0.9259259259259258,0.8543807648021529
412,0.97023085182534,0.9729559748427673,0.6363636363636362,0.7590928606055134
413,1.0,1.0,0.9130434782608695,0.8230509179526804
414,1.0,1.0,0.8947368421052632,0.834439758129734
415,1.0,1.0,1.0,0.8858029729541236
416,1.0,1.0,0.8,0.8127838776341147
417,1.0,1.0,1.0,0.8783489257267705
418,1.0,0.9913888888888889,0.7777777777777779,0.8119609459795857
419,1.0,1.0,0.8947368421052632,0.834439758129734
420,0.9624092280549235,0.9918256130790191,0.7142857142857143,0.7938306796048455
421,1.0,0.9913888888888889,0.7777777777777779,0.8119609459795857
422,1.0,0.9818518518518519,0.7333333333333333,0.8194258387401397
423,1.0,1.0,1.0,0.9
424,1.0,1.0,0.8947368421052632,0.8266583276248998
425,0.993542671909434,0.9525072324011572,0.6538461538461539,0.7710295034396419
426,1.0,1.0,0.8947368421052632,0.8266583276248998
427,1.0,1.0,0.8,0.7828898670829316
428,1.0,1.0,1.0,0.9
429,1.0,1.0,1.0,0.9
430,1.0,1.0,0.8947368421052632,0.8266583276248998
431,1.0,1.0,1.0,0.9
432,1.0,1.0,1.0,0.8829884416424625
433,1.0,1.0,0.8947368421052632,0.8282243683320407
434,0.9296636085626911,0.9873110151187905,0.6226415094339623,0.793741274476998
435,1.0,1.0,0.9354838709677418,0.824083827421848
436,1.0,0.9928125,0.8064516129032256,0.8111648824710486
437,1.0,1.0,1.0,0.8829884416424625
438,1.0,1.0,0.9047619047619049,0.8603268963528353
439,1.0,1.0,1.0,0.9
440,1.0,0.9927586206896551,0.7931034482758622,0.8130231226844007
441,0.964547091840823,0.9698344901227977,0.6888888888888889,0.8215017683514569
442,1.0,1.0,0.9047619047619049,0.8603268963528353
443,1.0,1.0,0.8947368421052632,0.834439758129734
444,1.0,1.0,1.0,0.8765283631264775
445,1.0,0.9803448275862069,0.7560975609756097,0.8078692219026853
446,1.0,0.9943478260869565,0.7599999999999999,0.8180349729651077
447,1.0,1.0,1.0,0.9
448,1.0,1.0,1.0,0.9
449,0.9556194922461683,0.9840136054421769,0.7142857142857143,0.8324534679790695
450,0.964547091840823,0.9698344901227977,0.6888888888888889,0.8215017683514569
451,1.0,0.9969565217391304,0.9259259259259258,0.8543807648021529
452,1.0,1.0,1.0,0.9
453,0.9680880384282227,0.9885057471264368,0.7674418604651162,0.8387512121970537
454,1.0,1.0,1.0,0.9
455,0.993542671909434,0.9525072324011572,0.6538461538461539,0.7710295034396419
456,0.972558299803924,0.9734882335418529,0.6129032258064515,0.8062862758219892
457,1.0,1.0,1.0,0.8765283631264775
458,1.0,1.0,0.8947368421052632,0.8266583276248998
459,1.0,1.0,0.8,0.812902236839309
460,1.0,1.0,0.8947368421052632,0.8266583276248998
461,1.0,1.0,1.0,0.9
462,1.0,1.0,1.0,0.8631810166779471
463,1.0,1.0,1.0,0.9
464,1.0,1.0,0.8947368421052632,0.8266583276248998
465,0.9537195560336333,1.0,0.7777777777777779,0.8174515418511663
466,1.0,1.0,1.0,0.8765283631264775
467,1.0,1.0,1.0,0.8805451094315708
468,1.0,1.0,0.8,0.8127838776341147
469,1.0,0.9820833333333333,0.7142857142857143,0.8060663658892517
470,1.0,1.0,0.9354838709677418,0.824083827421848
471,1.0,0.9943478260869565,0.7599999999999999,0.8180349729651077
472,1.0,1.0,1.0,0.9
473,1.0,1.0,1.0,0.8805451094315708
474,1.0,1.0,1.0,0.8783489257267705
475,1.0,0.992,0.8181818181818181,0.8177364044849579
476,1.0,1.0,0.8,0.7717064758849371
477,1.0,1.0,1.0,0.8765283631264775
478,0.9624092280549235,0.9918256130790191,0.7142857142857143,0.7938306796048455
479,1.0,0.9820833333333333,0.7142857142857143,0.8060663658892517
480,1.0,0.998125,0.8181818181818181,0.8096208717366555
481,1.0,1.0,0.9354838709677418,0.8681296977502512
482,1.0,1.0,1.0,0.8761838182994475
483,0.9435466502274918,0.9801599052413384,0.6129032258064515,0.8109659409251244
484,1.0,1.0,0.9354838709677418,0.824083827421848
485,0.9537195560336333,1.0,0.7777777777777779,0.8174515418511663
486,1.0,1.0,0.8947368421052632,0.8266583276248998
487,1.0,0.9896296296296296,0.8285714285714286,0.8437150274518308
488,0.9620663306343504,0.9790178571428572,0.627906976744186,0.8000722068912084
489,1.0,1.0,0.8,0.812902236839309
490,1.0,1.0,1.0,0.9
491,1.0,1.0,0.9354838709677418,0.824083827421848
492,1.0,1.0,1.0,0.9
493,1.0,1.0,0.9047619047619049,0.8603268963528353
494,0.9660044431800116,0.9957236842105263,0.6666666666666666,0.8006100740868837
495,1.0,1.0,0.8947368421052632,0.8266583276248998
496,1.0,0.998125,0.8181818181818181,0.8096208717366555
497,1.0,1.0,0.9130434782608695,0.8230509179526804
498,1.0,1.0,1.0,0.8805451094315708
499,1.0,1.0,0.8,0.7717064758849371
