,Fitness,Precision,Simplicity,Generalization
0,1.0,0.0559800362976407,0.36645962732919257,0.7220020159544451
1,1.0,0.38919562628559057,0.5897435897435898,0.794181374673538
2,1.0,0.18520717587683955,0.5035460992907801,0.7532768467693537
3,1.0,0.4158767772511849,0.5862068965517241,0.7149701378787168
4,1.0,0.606452510082047,0.5841584158415842,0.7513301982797643
5,1.0,0.044266248181887735,0.4177215189873418,0.7482229441553007
6,1.0,0.3700862068965517,0.5280898876404494,0.739679768355143
7,1.0,0.093021582733813,0.411764705882353,0.7472075402202505
8,1.0,0.2026246005303597,0.4640522875816994,0.7611934713806178
9,1.0,0.38919562628559057,0.5897435897435898,0.794181374673538
10,1.0,0.044266248181887735,0.4177215189873418,0.7482229441553007
11,1.0,0.4577464788732394,0.5609756097560976,0.7501228687143695
12,1.0,0.16900226260856877,0.5428571428571428,0.8031022455039681
13,1.0,0.35618337810902156,0.45882352941176474,0.7512092934882024
14,1.0,0.1544057971014493,0.3968253968253968,0.7504291553353791
15,1.0,0.36282753226437237,0.5813953488372092,0.7876215383476158
16,1.0,0.0864551422319475,0.3894736842105263,0.7439426406710165
17,1.0,0.4577464788732394,0.5609756097560976,0.7501228687143695
18,1.0,0.35618337810902156,0.45882352941176474,0.7512092934882024
19,1.0,0.4114983679056544,0.5438596491228069,0.6878141069034831
20,1.0,0.2507672769605249,0.5272727272727272,0.7912363687260007
21,1.0,0.18626373626373627,0.45736434108527135,0.8021929917658479
22,1.0,0.606452510082047,0.5841584158415842,0.7513301982797643
23,1.0,0.17329931972789114,0.46086956521739125,0.7957584393792216
24,1.0,0.05355265225220873,0.4222222222222223,0.7740207088871348
25,1.0,0.7698275862068966,0.6216216216216216,0.7928726130862109
26,1.0,0.04089770354906053,0.36363636363636365,0.7372885145120334
27,1.0,0.18520717587683955,0.5035460992907801,0.7532768467693537
28,1.0,0.2587341772151899,0.45882352941176474,0.7863256814074085
29,1.0,0.3764909580607926,0.5555555555555556,0.7510010941924579
30,1.0,0.13184873949579834,0.3861386138613861,0.7319198983023507
31,1.0,0.23720384443451048,0.5094339622641509,0.7875861848486927
32,1.0,0.2819177916338761,0.5621301775147929,0.8172843079536116
33,1.0,0.7377283105022832,0.641025641025641,0.7677736451418026
34,1.0,0.18626373626373627,0.45736434108527135,0.8021929917658479
35,1.0,0.04089770354906053,0.36363636363636365,0.7372885145120334
36,1.0,0.7113786185153339,0.6000000000000001,0.781448590871156
37,1.0,0.23831332912192038,0.5570469798657718,0.8150447335753979
38,1.0,0.2060657596371882,0.4915254237288136,0.8064791956413457
39,1.0,0.5155307262569833,0.5652173913043479,0.775073774045814
40,1.0,0.15745562130177515,0.3983739837398374,0.7613851466902787
41,1.0,0.7221338986044868,0.5609756097560976,0.8019796974748576
42,1.0,0.044266248181887735,0.4177215189873418,0.7482229441553007
43,1.0,0.3686992267788979,0.5172413793103449,0.7664167870818185
44,1.0,0.05122964169381106,0.36312849162011174,0.6681530043356418
45,1.0,0.38740144546649147,0.5555555555555556,0.8305915639622911
46,1.0,0.378792968312619,0.5428571428571428,0.8003187105964407
47,1.0,0.060841379310344834,0.4411764705882353,0.7555828455609274
48,1.0,0.18520717587683955,0.5035460992907801,0.7532768467693537
49,1.0,0.18520717587683955,0.5035460992907801,0.7532768467693537
50,1.0,0.1544057971014493,0.3968253968253968,0.7504291553353791
51,1.0,0.24598960371136325,0.5384615384615384,0.7806567261394626
52,1.0,0.7698275862068966,0.6216216216216216,0.7928726130862109
53,1.0,0.13747218894403557,0.411764705882353,0.752793592813128
54,1.0,0.08037294563843234,0.45695364238410596,0.7563372524361198
55,1.0,0.23831332912192038,0.5570469798657718,0.8150447335753979
56,1.0,0.3041528110741628,0.5384615384615384,0.7659585104778708
57,1.0,0.2869167869167869,0.47770700636942676,0.7829378722899123
58,1.0,0.7698275862068966,0.6216216216216216,0.7928726130862109
59,1.0,0.2818971275885104,0.582089552238806,0.8103106393867233
60,1.0,0.04376148692713577,0.3846153846153846,0.7429848515274107
61,1.0,0.4577464788732394,0.5609756097560976,0.7501228687143695
62,1.0,0.13747218894403557,0.411764705882353,0.752793592813128
63,1.0,0.8148751357220413,0.6216216216216216,0.7978141877108914
64,1.0,0.3620586475164572,0.5903614457831325,0.7862308269555918
65,1.0,0.06721142857142859,0.3670886075949367,0.69426541997029
66,1.0,0.4158767772511849,0.5862068965517241,0.7149701378787168
67,1.0,0.267727777484004,0.5384615384615384,0.8061344366182523
68,1.0,0.3686992267788979,0.5172413793103449,0.7664167870818185
69,1.0,0.5464368759403638,0.6103896103896105,0.7673789456702602
70,1.0,0.0894913578212233,0.4594594594594595,0.7806928341363126
71,1.0,0.3700862068965517,0.5280898876404494,0.739679768355143
72,1.0,0.06030753968253966,0.3827160493827161,0.7064920847085034
73,1.0,0.7221338986044868,0.5609756097560976,0.8019796974748576
74,1.0,0.4158767772511849,0.5862068965517241,0.7149701378787168
75,1.0,0.14575980392156862,0.3983739837398374,0.7344497659489237
76,1.0,0.11913818722139669,0.43157894736842106,0.7544930450953069
77,1.0,0.11143217400441319,0.45794392523364486,0.796745764720661
78,1.0,0.04677083333333332,0.4,0.7466762061897738
79,1.0,0.5952074207678433,0.5833333333333333,0.79244889800119
80,1.0,0.0559800362976407,0.36645962732919257,0.7220020159544451
81,1.0,0.339741946509442,0.5510204081632653,0.7733385504965432
82,1.0,0.4158767772511849,0.5862068965517241,0.7149701378787168
83,1.0,0.4577464788732394,0.5609756097560976,0.7501228687143695
84,1.0,0.0894913578212233,0.4594594594594595,0.7806928341363126
85,1.0,0.17239965561067605,0.5094339622641509,0.7999368467177711
86,1.0,0.18626373626373627,0.45736434108527135,0.8021929917658479
87,1.0,0.08080545229244118,0.3877551020408163,0.7345542678820526
88,1.0,0.17789296569691704,0.45454545454545453,0.7753143467156371
89,1.0,0.2819177916338761,0.5621301775147929,0.8172843079536116
90,1.0,0.13184873949579834,0.3861386138613861,0.7319198983023507
91,1.0,0.6290876701870467,0.6000000000000001,0.8303450790462177
92,1.0,0.07539214275435313,0.41935483870967744,0.7343152179004291
93,1.0,0.05122964169381106,0.36312849162011174,0.6681530043356418
94,1.0,0.378792968312619,0.5428571428571428,0.8003187105964407
95,1.0,0.5031746031746032,0.5789473684210527,0.7410494347673149
96,1.0,0.0894913578212233,0.4594594594594595,0.7806928341363126
97,1.0,0.5952074207678433,0.5833333333333333,0.79244889800119
98,1.0,0.606452510082047,0.5841584158415842,0.7513301982797643
99,1.0,0.18626373626373627,0.45736434108527135,0.8021929917658479
100,1.0,0.5520455095618495,0.6074766355140188,0.7992235887156574
101,1.0,0.5520455095618495,0.6074766355140188,0.7992235887156574
102,1.0,0.046420878210439054,0.36645962732919257,0.7228011112766323
103,1.0,0.11709760389874102,0.487603305785124,0.7708435997032543
104,1.0,0.4158767772511849,0.5862068965517241,0.7149701378787168
105,1.0,0.7173876732921329,0.5909090909090908,0.7627761646534228
106,1.0,0.6916455696202531,0.5824175824175825,0.777297336760714
107,1.0,0.04677083333333332,0.4,0.7466762061897738
108,1.0,0.7698275862068966,0.6216216216216216,0.7928726130862109
109,1.0,0.06893057726825313,0.4411764705882353,0.779367870108017
110,1.0,0.043410875597803655,0.38378378378378375,0.7234623869540755
111,1.0,0.09995294117647058,0.4339622641509434,0.7710463974500918
112,1.0,0.2819177916338761,0.5621301775147929,0.8172843079536116
113,1.0,0.7377283105022832,0.641025641025641,0.7677736451418026
114,1.0,0.04677083333333332,0.4,0.7466762061897738
115,1.0,0.07248337028824836,0.3698630136986301,0.7464891587457644
116,1.0,0.6206060606060606,0.5,0.7832662304917313
117,1.0,0.18520717587683955,0.5035460992907801,0.7532768467693537
118,1.0,0.30677733481471803,0.5869565217391304,0.7732410792576856
119,1.0,0.5031746031746032,0.5789473684210527,0.7410494347673149
120,1.0,0.18684999999999996,0.45882352941176474,0.7923960218832108
121,1.0,0.26502642007926025,0.4421768707482993,0.7892508671266797
122,1.0,0.6916455696202531,0.5824175824175825,0.777297336760714
123,1.0,0.12285774924391146,0.4358974358974359,0.7602752233797283
124,1.0,0.6307206068268015,0.5922330097087379,0.7825202927726159
125,1.0,0.5868571428571429,0.5789473684210527,0.8038563231987426
126,1.0,0.6446486991743262,0.5849056603773586,0.7875468194417999
127,1.0,0.16900226260856877,0.5428571428571428,0.8031022455039681
128,1.0,0.31384105960264896,0.4505494505494505,0.7723033110931636
129,1.0,0.07460759493670888,0.3706293706293706,0.7301825882086452
130,1.0,0.04677083333333332,0.4,0.7466762061897738
131,1.0,0.4158767772511849,0.5862068965517241,0.7149701378787168
132,1.0,0.36282753226437237,0.5813953488372092,0.7876215383476158
133,1.0,0.04704160430215765,0.3786407766990291,0.73179842839593
134,1.0,0.6120320855614974,0.6170212765957447,0.7969472146974793
135,1.0,0.6290876701870467,0.6000000000000001,0.8303450790462177
136,1.0,0.046420878210439054,0.36645962732919257,0.7228011112766323
137,1.0,0.5520455095618495,0.6074766355140188,0.7992235887156574
138,1.0,0.08037294563843234,0.45695364238410596,0.7563372524361198
139,1.0,0.05355265225220873,0.4222222222222223,0.7740207088871348
140,1.0,0.7303711634546752,0.6000000000000001,0.8010703626496526
141,1.0,0.14575980392156862,0.3983739837398374,0.7344497659489237
142,1.0,0.3764909580607926,0.5555555555555556,0.7510010941924579
143,1.0,0.2819177916338761,0.5621301775147929,0.8172843079536116
144,1.0,0.38919562628559057,0.5897435897435898,0.794181374673538
145,1.0,0.6206060606060606,0.5,0.7832662304917313
146,1.0,0.4158767772511849,0.5862068965517241,0.7149701378787168
147,1.0,0.1220354537989663,0.5061728395061729,0.7963240480230838
148,1.0,0.04677083333333332,0.4,0.7466762061897738
149,1.0,0.7377283105022832,0.641025641025641,0.7677736451418026
150,1.0,0.17688905979619307,0.4623655913978495,0.7800249036776878
151,1.0,0.5952074207678433,0.5833333333333333,0.79244889800119
152,1.0,0.4158767772511849,0.5862068965517241,0.7149701378787168
153,1.0,0.1855247285886611,0.4722222222222222,0.795060039351863
154,1.0,0.6206060606060606,0.5,0.7832662304917313
155,1.0,0.5118030575539568,0.588235294117647,0.7902221238609295
156,1.0,0.06799579970943193,0.45695364238410596,0.7521653943815428
157,1.0,0.0864551422319475,0.3894736842105263,0.7439426406710165
158,1.0,0.04677083333333332,0.4,0.7466762061897738
159,1.0,0.30677733481471803,0.5869565217391304,0.7732410792576856
160,1.0,0.8176,0.5483870967741935,0.7995320590990249
161,1.0,0.6120320855614974,0.6170212765957447,0.7969472146974793
162,1.0,0.6916455696202531,0.5824175824175825,0.777297336760714
163,1.0,0.2869167869167869,0.47770700636942676,0.7829378722899123
164,1.0,0.07178398058252422,0.3691275167785235,0.714575974479204
165,1.0,0.07548906789413123,0.3836477987421384,0.7407326920810471
166,1.0,0.4577464788732394,0.5609756097560976,0.7501228687143695
167,1.0,0.4158767772511849,0.5862068965517241,0.7149701378787168
168,1.0,0.38919562628559057,0.5897435897435898,0.794181374673538
169,1.0,0.606452510082047,0.5841584158415842,0.7513301982797643
170,1.0,0.5774893935612677,0.5824175824175825,0.7739292061168022
171,1.0,0.7698275862068966,0.6216216216216216,0.7928726130862109
172,1.0,0.04376148692713577,0.3846153846153846,0.7429848515274107
173,1.0,0.11274742206945598,0.44329896907216493,0.7637518748151672
174,1.0,0.4577464788732394,0.5609756097560976,0.7501228687143695
175,1.0,0.678033157498116,0.6129032258064515,0.7416770026275479
176,1.0,0.36282753226437237,0.5813953488372092,0.7876215383476158
177,1.0,0.8148751357220413,0.6216216216216216,0.7978141877108914
178,1.0,0.16323422519123598,0.5319148936170213,0.79651322697545
179,1.0,0.04399840383080611,0.3652694610778443,0.709661389989247
180,1.0,0.1898583218050851,0.4831460674157303,0.7963309722137075
181,1.0,0.7698275862068966,0.6216216216216216,0.7928726130862109
182,1.0,0.046420878210439054,0.36645962732919257,0.7228011112766323
183,1.0,0.18771669143140168,0.4871794871794871,0.7665727309647945
184,1.0,0.2869167869167869,0.47770700636942676,0.7829378722899123
185,1.0,0.6120320855614974,0.6170212765957447,0.7969472146974793
186,1.0,0.1239628482972136,0.4222222222222223,0.7329477484350818
187,1.0,0.04677083333333332,0.4,0.7466762061897738
188,1.0,0.5486968449931413,0.5757575757575757,0.7812515285949329
189,1.0,0.606452510082047,0.5841584158415842,0.7513301982797643
190,1.0,0.7698275862068966,0.6216216216216216,0.7928726130862109
191,1.0,0.4158767772511849,0.5862068965517241,0.7149701378787168
192,1.0,0.7698275862068966,0.6216216216216216,0.7928726130862109
193,1.0,0.18771669143140168,0.4871794871794871,0.7665727309647945
194,1.0,0.04376148692713577,0.3846153846153846,0.7429848515274107
195,1.0,0.3191333333333334,0.40909090909090906,0.7459933271946532
196,1.0,0.378792968312619,0.5428571428571428,0.8003187105964407
197,1.0,0.18626373626373627,0.45736434108527135,0.8021929917658479
198,1.0,0.07178398058252422,0.3691275167785235,0.714575974479204
199,1.0,0.05122964169381106,0.36312849162011174,0.6681530043356418
