time,vertex,state,state_id,buffer_occupation,production_step
2,37,starved,0,0.0,13
2,59,starved,0,0.0,13
2,63,starved,0,0.0,13
2,14,working,2,0.0,14
2,31,working,2,0.0,14
2,35,starved,0,0.0,14
2,54,starved,0,0.0,14
2,56,starved,0,0.0,14
2,15,working,2,0.0,15
2,39,working,2,0.0,15
2,49,starved,0,0.0,15
2,66,starved,0,0.0,15
2,72,starved,0,0.0,15
2,16,working,2,0.0,16
2,27,working,2,0.0,16
2,17,working,2,0.0,17
2,24,working,2,0.0,17
2,45,starved,0,0.0,17
2,18,working,2,0.0,18
2,55,working,2,0.0,18
2,60,starved,0,0.0,18
2,64,starved,0,0.0,18
2,19,working,2,0.0,19
2,44,working,2,0.0,19
2,53,starved,0,0.0,19
2,62,starved,0,0.0,19
2,20,working,2,0.0,20
2,47,working,2,0.0,20
2,21,working,2,0.0,21
2,38,starved,0,0.0,21
3,0,working,2,0.0,0
3,71,working,2,0.0,0
3,1,working,2,0.3333333333333333,1
3,29,working,2,0.0,1
3,2,working,2,0.0,2
3,25,working,2,0.0,2
3,50,starved,0,0.0,2
3,51,starved,0,0.0,2
3,70,starved,0,0.0,2
3,3,working,2,0.0,3
3,33,working,2,0.0,3
3,4,working,2,0.0,4
3,28,working,2,0.0,4
3,41,starved,0,0.0,4
3,52,starved,0,0.0,4
3,69,starved,0,0.0,4
3,5,working,2,0.3333333333333333,5
3,22,working,2,0.0,5
3,6,working,2,0.0,6
3,23,working,2,0.0,6
3,30,starved,0,0.0,6
3,46,starved,0,0.0,6
3,7,working,2,0.0,7
3,42,starved,0,0.0,7
3,67,starved,0,0.0,7
3,8,working,2,0.0,8
3,40,starved,0,0.0,8
3,57,starved,0,0.0,8
3,9,starved,0,0.0,9
3,34,starved,0,0.0,9
3,36,starved,0,0.0,9
3,61,starved,0,0.0,9
3,10,starved,0,0.0,10
3,48,starved,0,0.0,10
3,65,starved,0,0.0,10
3,73,starved,0,0.0,10
3,11,starved,0,0.0,11
3,43,starved,0,0.0,11
3,58,starved,0,0.0,11
3,68,starved,0,0.0,11
3,12,starved,0,0.0,12
3,32,starved,0,0.0,12
3,13,starved,0,0.0,13
3,26,starved,0,0.0,13
3,37,starved,0,0.0,13
3,59,starved,0,0.0,13
3,63,starved,0,0.0,13
3,14,starved,0,0.0,14
3,31,starved,0,0.0,14
3,35,starved,0,0.0,14
3,54,starved,0,0.0,14
3,56,starved,0,0.0,14
3,15,starved,0,0.0,15
3,39,starved,0,0.0,15
3,49,starved,0,0.0,15
3,66,starved,0,0.0,15
3,72,starved,0,0.0,15
3,16,starved,0,0.0,16
3,27,starved,0,0.0,16
3,17,starved,0,0.0,17
3,24,starved,0,0.0,17
3,45,starved,0,0.0,17
3,18,starved,0,0.0,18
3,55,starved,0,0.0,18
3,60,starved,0,0.0,18
3,64,starved,0,0.0,18
3,19,starved,0,0.0,19
3,44,starved,0,0.0,19
3,53,starved,0,0.0,19
3,62,starved,0,0.0,19
3,20,starved,0,0.0,20
3,47,working,2,0.0,20
3,21,working,2,0.0,21
3,38,starved,0,0.0,21
4,0,working,2,0.0,0
4,71,working,2,0.0,0
4,1,working,2,0.3333333333333333,1
4,29,working,2,0.0,1
4,2,working,2,0.0,2
4,25,working,2,0.0,2
4,50,starved,0,0.0,2
4,51,starved,0,0.0,2
4,70,starved,0,0.0,2
4,3,working,2,0.0,3
4,33,working,2,0.0,3
4,4,working,2,0.0,4
4,28,working,2,0.0,4
4,41,starved,0,0.0,4
4,52,starved,0,0.0,4
4,69,starved,0,0.0,4
4,5,working,2,0.3333333333333333,5
4,22,working,2,0.0,5
4,6,working,2,0.0,6
4,23,working,2,0.0,6
4,30,starved,0,0.0,6
4,46,starved,0,0.0,6
4,7,working,2,0.0,7
4,42,working,2,0.0,7
4,67,starved,0,0.0,7
4,8,working,2,0.0,8
4,40,working,2,0.0,8
4,57,starved,0,0.0,8
4,9,working,2,0.0,9
4,34,starved,0,0.0,9
4,36,starved,0,0.0,9
4,61,starved,0,0.0,9
4,10,working,2,0.0,10
4,48,starved,0,0.0,10
4,65,starved,0,0.0,10
4,73,starved,0,0.0,10
4,11,working,2,0.0,11
4,43,starved,0,0.0,11
4,58,starved,0,0.0,11
4,68,starved,0,0.0,11
4,12,starved,0,0.0,12
4,32,starved,0,0.0,12
4,13,starved,0,0.0,13
4,26,starved,0,0.0,13
4,37,starved,0,0.0,13
4,59,starved,0,0.0,13
4,63,starved,0,0.0,13
4,14,starved,0,0.0,14
4,31,starved,0,0.0,14
4,35,starved,0,0.0,14
4,54,starved,0,0.0,14
4,56,starved,0,0.0,14
4,15,starved,0,0.0,15
4,39,starved,0,0.0,15
4,49,starved,0,0.0,15
4,66,starved,0,0.0,15
4,72,starved,0,0.0,15
4,16,starved,0,0.0,16
4,27,starved,0,0.0,16
4,17,starved,0,0.0,17
4,24,starved,0,0.0,17
4,45,starved,0,0.0,17
4,18,starved,0,0.0,18
4,55,starved,0,0.0,18
4,60,starved,0,0.0,18
4,64,starved,0,0.0,18
4,19,starved,0,0.0,19
4,44,starved,0,0.0,19
4,53,starved,0,0.0,19
4,62,starved,0,0.0,19
4,20,starved,0,0.0,20
4,47,starved,0,0.0,20
4,21,starved,0,0.0,21
4,38,starved,0,0.0,21
5,0,working,2,0.0,0
5,71,working,2,0.0,0
5,1,working,2,0.3333333333333333,1
5,29,working,2,0.0,1
5,2,working,2,0.0,2
5,25,starved,0,0.0,2
5,50,starved,0,0.0,2
5,51,starved,0,0.0,2
5,70,starved,0,0.0,2
5,3,working,2,0.0,3
5,33,starved,0,0.0,3
5,4,working,2,0.0,4
5,28,starved,0,0.0,4
5,41,starved,0,0.0,4
5,52,starved,0,0.0,4
5,69,starved,0,0.0,4
5,5,working,2,0.3333333333333333,5
5,22,working,2,0.0,5
5,6,working,2,0.0,6
5,23,starved,0,0.0,6
5,30,starved,0,0.0,6
5,46,starved,0,0.0,6
5,7,working,2,0.0,7
5,42,working,2,0.0,7
5,67,starved,0,0.0,7
5,8,working,2,0.0,8
5,40,working,2,0.0,8
5,57,working,2,0.0,8
5,9,working,2,0.0,9
5,34,working,2,0.0,9
5,36,working,2,0.0,9
5,61,starved,0,0.0,9
5,10,working,2,0.0,10
5,48,working,2,0.0,10
5,65,starved,0,0.0,10
5,73,starved,0,0.0,10
5,11,working,2,0.0,11
5,43,working,2,0.0,11
5,58,working,2,0.0,11
5,68,starved,0,0.0,11
5,12,working,2,0.0,12
5,32,working,2,0.0,12
5,13,working,2,0.0,13
5,26,working,2,0.0,13
5,37,starved,0,0.0,13
5,59,starved,0,0.0,13
5,63,starved,0,0.0,13
5,14,working,2,0.0,14
5,31,working,2,0.0,14
5,35,starved,0,0.0,14
5,54,starved,0,0.0,14
5,56,starved,0,0.0,14
5,15,working,2,0.0,15
5,39,starved,0,0.0,15
5,49,starved,0,0.0,15
5,66,starved,0,0.0,15
5,72,starved,0,0.0,15
5,16,working,2,0.0,16
5,27,starved,0,0.0,16
5,17,starved,0,0.0,17
5,24,starved,0,0.0,17
5,45,starved,0,0.0,17
5,18,starved,0,0.0,18
5,55,starved,0,0.0,18
5,60,starved,0,0.0,18
5,64,starved,0,0.0,18
5,19,starved,0,0.0,19
5,44,starved,0,0.0,19
5,53,starved,0,0.0,19
5,62,starved,0,0.0,19
5,20,starved,0,0.0,20
5,47,starved,0,0.0,20
5,21,starved,0,0.0,21
5,38,starved,0,0.0,21
6,0,working,2,0.0,0
6,71,working,2,0.0,0
6,1,working,2,0.3333333333333333,1
6,29,working,2,0.3333333333333333,1
6,2,working,2,0.0,2
6,25,working,2,0.0,2
6,50,starved,0,0.0,2
6,51,starved,0,0.0,2
6,70,starved,0,0.0,2
6,3,working,2,0.0,3
6,33,working,2,0.0,3
6,4,working,2,0.0,4
6,28,working,2,0.0,4
6,41,starved,0,0.0,4
6,52,starved,0,0.0,4
6,69,starved,0,0.0,4
6,5,working,2,0.3333333333333333,5
6,22,working,2,0.3333333333333333,5
6,6,working,2,0.0,6
6,23,working,2,0.0,6
6,30,starved,0,0.0,6
6,46,starved,0,0.0,6
6,7,working,2,0.0,7
6,42,starved,0,0.0,7
6,67,starved,0,0.0,7
6,8,working,2,0.0,8
6,40,starved,0,0.0,8
6,57,starved,0,0.0,8
6,9,working,2,0.0,9
6,34,working,2,0.0,9
6,36,starved,0,0.0,9
6,61,starved,0,0.0,9
6,10,working,2,0.0,10
6,48,working,2,0.0,10
6,65,starved,0,0.0,10
6,73,starved,0,0.0,10
6,11,working,2,0.0,11
6,43,working,2,0.0,11
6,58,working,2,0.0,11
6,68,starved,0,0.0,11
6,12,working,2,0.0,12
6,32,working,2,0.0,12
6,13,working,2,0.0,13
6,26,working,2,0.0,13
6,37,starved,0,0.0,13
6,59,starved,0,0.0,13
6,63,starved,0,0.0,13
6,14,working,2,0.0,14
6,31,working,2,0.0,14
6,35,working,2,0.0,14
6,54,starved,0,0.0,14
6,56,starved,0,0.0,14
6,15,working,2,0.0,15
6,39,working,2,0.0,15
6,49,working,2,0.0,15
6,66,starved,0,0.0,15
6,72,starved,0,0.0,15
6,16,working,2,0.3333333333333333,16
6,27,working,2,0.0,16
6,17,working,2,0.0,17
6,24,starved,0,0.0,17
6,45,starved,0,0.0,17
6,18,working,2,0.0,18
6,55,starved,0,0.0,18
6,60,starved,0,0.0,18
6,64,starved,0,0.0,18
6,19,working,2,0.0,19
6,44,starved,0,0.0,19
6,53,starved,0,0.0,19
6,62,starved,0,0.0,19
6,20,working,2,0.0,20
6,47,starved,0,0.0,20
6,21,working,2,0.0,21
6,38,starved,0,0.0,21
7,0,working,2,0.0,0
7,71,working,2,0.0,0
7,1,working,2,0.3333333333333333,1
7,29,working,2,0.3333333333333333,1
7,2,working,2,0.0,2
7,25,working,2,0.0,2
7,50,starved,0,0.0,2
7,51,starved,0,0.0,2
7,70,starved,0,0.0,2
7,3,working,2,0.0,3
7,33,working,2,0.0,3
7,4,working,2,0.0,4
7,28,working,2,0.0,4
7,41,starved,0,0.0,4
7,52,starved,0,0.0,4
7,69,starved,0,0.0,4
7,5,working,2,0.3333333333333333,5
7,22,working,2,0.3333333333333333,5
7,6,working,2,0.0,6
7,23,working,2,0.0,6
7,30,working,2,0.0,6
7,46,starved,0,0.0,6
7,7,working,2,0.0,7
7,42,working,2,0.0,7
7,67,working,2,0.0,7
7,8,working,2,0.0,8
7,40,working,2,0.0,8
7,57,working,2,0.0,8
7,9,working,2,0.0,9
7,34,working,2,0.0,9
7,36,working,2,0.0,9
7,61,starved,0,0.0,9
7,10,working,2,0.0,10
7,48,working,2,0.0,10
7,65,starved,0,0.0,10
7,73,starved,0,0.0,10
7,11,working,2,0.0,11
7,43,working,2,0.0,11
7,58,working,2,0.0,11
7,68,starved,0,0.0,11
7,12,working,2,0.0,12
7,32,working,2,0.0,12
7,13,working,2,0.0,13
7,26,working,2,0.0,13
7,37,starved,0,0.0,13
7,59,starved,0,0.0,13
7,63,starved,0,0.0,13
7,14,working,2,0.0,14
7,31,working,2,0.0,14
7,35,starved,0,0.0,14
7,54,starved,0,0.0,14
7,56,starved,0,0.0,14
7,15,working,2,0.0,15
7,39,starved,0,0.0,15
7,49,starved,0,0.0,15
7,66,starved,0,0.0,15
7,72,starved,0,0.0,15
7,16,working,2,0.0,16
7,27,working,2,0.3333333333333333,16
7,17,working,2,0.0,17
7,24,working,2,0.0,17
7,45,starved,0,0.0,17
7,18,working,2,0.0,18
7,55,working,2,0.0,18
7,60,starved,0,0.0,18
7,64,starved,0,0.0,18
7,19,working,2,0.0,19
7,44,working,2,0.0,19
7,53,starved,0,0.0,19
7,62,starved,0,0.0,19
7,20,working,2,0.0,20
7,47,working,2,0.0,20
7,21,working,2,0.0,21
7,38,working,2,0.0,21
8,0,working,2,0.0,0
8,71,working,2,0.0,0
8,1,working,2,0.3333333333333333,1
8,29,working,2,0.3333333333333333,1
8,2,working,2,0.0,2
8,25,working,2,0.0,2
8,50,starved,0,0.0,2
8,51,starved,0,0.0,2
8,70,starved,0,0.0,2
8,3,working,2,0.0,3
8,33,working,2,0.0,3
8,4,working,2,0.0,4
8,28,starved,0,0.0,4
8,41,starved,0,0.0,4
8,52,starved,0,0.0,4
8,69,starved,0,0.0,4
8,5,working,2,0.3333333333333333,5
8,22,working,2,0.0,5
8,6,working,2,0.0,6
8,23,working,2,0.0,6
8,30,starved,0,0.0,6
8,46,starved,0,0.0,6
8,7,working,2,0.0,7
8,42,working,2,0.0,7
8,67,starved,0,0.0,7
8,8,working,2,0.0,8
8,40,working,2,0.0,8
8,57,starved,0,0.0,8
8,9,working,2,0.0,9
8,34,working,2,0.0,9
8,36,working,2,0.0,9
8,61,starved,0,0.0,9
8,10,working,2,0.0,10
8,48,working,2,0.0,10
8,65,working,2,0.0,10
8,73,starved,0,0.0,10
8,11,working,2,0.0,11
8,43,working,2,0.0,11
8,58,working,2,0.0,11
8,68,starved,0,0.0,11
8,12,working,2,0.0,12
8,32,starved,0,0.0,12
8,13,working,2,0.0,13
8,26,starved,0,0.0,13
8,37,starved,0,0.0,13
8,59,starved,0,0.0,13
8,63,starved,0,0.0,13
8,14,working,2,0.0,14
8,31,working,2,0.0,14
8,35,starved,0,0.0,14
8,54,starved,0,0.0,14
8,56,starved,0,0.0,14
8,15,working,2,0.0,15
8,39,working,2,0.0,15
8,49,working,2,0.0,15
8,66,starved,0,0.0,15
8,72,starved,0,0.0,15
8,16,working,2,0.3333333333333333,16
8,27,working,2,0.3333333333333333,16
8,17,working,2,0.0,17
8,24,working,2,0.0,17
8,45,starved,0,0.0,17
8,18,working,2,0.0,18
8,55,working,2,0.0,18
8,60,starved,0,0.0,18
8,64,starved,0,0.0,18
8,19,working,2,0.0,19
8,44,working,2,0.0,19
8,53,starved,0,0.0,19
8,62,starved,0,0.0,19
8,20,working,2,0.0,20
8,47,working,2,0.0,20
8,21,working,2,0.0,21
8,38,working,2,0.0,21
9,0,working,2,0.0,0
9,71,working,2,0.0,0
9,1,working,2,0.3333333333333333,1
9,29,working,2,0.3333333333333333,1
9,2,working,2,0.0,2
9,25,working,2,0.0,2
9,50,starved,0,0.0,2
9,51,starved,0,0.0,2
9,70,starved,0,0.0,2
9,3,working,2,0.0,3
9,33,working,2,0.0,3
9,4,working,2,0.0,4
9,28,working,2,0.0,4
9,41,starved,0,0.0,4
9,52,starved,0,0.0,4
9,69,starved,0,0.0,4
9,5,working,2,0.3333333333333333,5
9,22,working,2,0.0,5
9,6,working,2,0.0,6
9,23,starved,0,0.0,6
9,30,starved,0,0.0,6
9,46,starved,0,0.0,6
9,7,working,2,0.0,7
9,42,starved,0,0.0,7
9,67,starved,0,0.0,7
9,8,working,2,0.0,8
9,40,starved,0,0.0,8
9,57,starved,0,0.0,8
9,9,working,2,0.0,9
9,34,starved,0,0.0,9
9,36,starved,0,0.0,9
9,61,starved,0,0.0,9
9,10,working,2,0.0,10
9,48,working,2,0.0,10
9,65,starved,0,0.0,10
9,73,starved,0,0.0,10
9,11,working,2,0.0,11
9,43,working,2,0.0,11
9,58,working,2,0.0,11
9,68,starved,0,0.0,11
9,12,working,2,0.3333333333333333,12
9,32,working,2,0.0,12
9,13,working,2,0.0,13
9,26,starved,0,0.0,13
9,37,starved,0,0.0,13
9,59,starved,0,0.0,13
9,63,starved,0,0.0,13
9,14,working,2,0.0,14
9,31,starved,0,0.0,14
9,35,starved,0,0.0,14
9,54,starved,0,0.0,14
9,56,starved,0,0.0,14
9,15,working,2,0.0,15
9,39,starved,0,0.0,15
9,49,starved,0,0.0,15
9,66,starved,0,0.0,15
9,72,starved,0,0.0,15
9,16,working,2,0.3333333333333333,16
9,27,working,2,0.0,16
9,17,working,2,0.0,17
9,24,working,2,0.0,17
9,45,starved,0,0.0,17
9,18,working,2,0.0,18
9,55,working,2,0.0,18
9,60,starved,0,0.0,18
9,64,starved,0,0.0,18
9,19,working,2,0.0,19
9,44,working,2,0.0,19
9,53,starved,0,0.0,19
9,62,starved,0,0.0,19
9,20,working,2,0.0,20
9,47,working,2,0.0,20
9,21,working,2,0.0,21
9,38,working,2,0.0,21
10,0,working,2,0.0,0
10,71,working,2,0.0,0
10,1,working,2,0.3333333333333333,1
10,29,working,2,0.3333333333333333,1
10,2,working,2,0.0,2
10,25,working,2,0.0,2
10,50,working,2,0.0,2
10,51,starved,0,0.0,2
10,70,starved,0,0.0,2
10,3,working,2,0.3333333333333333,3
10,33,working,2,0.0,3
10,4,working,2,0.0,4
10,28,working,2,0.0,4
10,41,starved,0,0.0,4
10,52,starved,0,0.0,4
10,69,starved,0,0.0,4
10,5,working,2,0.3333333333333333,5
10,22,working,2,0.3333333333333333,5
10,6,working,2,0.0,6
10,23,working,2,0.0,6
10,30,starved,0,0.0,6
10,46,starved,0,0.0,6
10,7,working,2,0.0,7
10,42,working,2,0.0,7
10,67,starved,0,0.0,7
10,8,working,2,0.0,8
10,40,working,2,0.0,8
10,57,starved,0,0.0,8
10,9,working,2,0.0,9
10,34,working,2,0.0,9
10,36,starved,0,0.0,9
10,61,starved,0,0.0,9
10,10,working,2,0.0,10
10,48,working,2,0.0,10
10,65,working,2,0.0,10
10,73,starved,0,0.0,10
10,11,working,2,0.0,11
10,43,working,2,0.0,11
10,58,working,2,0.0,11
10,68,starved,0,0.0,11
10,12,working,2,0.6666666666666666,12
10,32,working,2,0.3333333333333333,12
10,13,working,2,0.0,13
10,26,working,2,0.0,13
10,37,starved,0,0.0,13
10,59,starved,0,0.0,13
10,63,starved,0,0.0,13
10,14,working,2,0.0,14
10,31,working,2,0.0,14
10,35,starved,0,0.0,14
10,54,starved,0,0.0,14
10,56,starved,0,0.0,14
10,15,working,2,0.0,15
10,39,starved,0,0.0,15
10,49,starved,0,0.0,15
10,66,starved,0,0.0,15
10,72,starved,0,0.0,15
10,16,working,2,0.0,16
10,27,working,2,0.0,16
10,17,working,2,0.0,17
10,24,working,2,0.0,17
10,45,starved,0,0.0,17
10,18,working,2,0.0,18
10,55,working,2,0.0,18
10,60,starved,0,0.0,18
10,64,starved,0,0.0,18
10,19,working,2,0.0,19
10,44,working,2,0.0,19
10,53,starved,0,0.0,19
10,62,starved,0,0.0,19
10,20,working,2,0.0,20
10,47,working,2,0.0,20
10,21,working,2,0.0,21
10,38,working,2,0.0,21
11,0,working,2,0.0,0
11,71,working,2,0.0,0
11,1,working,2,0.3333333333333333,1
11,29,working,2,0.3333333333333333,1
11,2,working,2,0.0,2
11,25,working,2,0.0,2
11,50,starved,0,0.0,2
11,51,starved,0,0.0,2
11,70,starved,0,0.0,2
11,3,working,2,0.0,3
11,33,working,2,0.0,3
11,4,working,2,0.0,4
11,28,working,2,0.0,4
11,41,starved,0,0.0,4
11,52,starved,0,0.0,4
11,69,starved,0,0.0,4
11,5,working,2,0.3333333333333333,5
11,22,working,2,0.3333333333333333,5
11,6,working,2,0.0,6
11,23,working,2,0.0,6
11,30,starved,0,0.0,6
11,46,starved,0,0.0,6
11,7,working,2,0.0,7
11,42,working,2,0.0,7
11,67,starved,0,0.0,7
11,8,working,2,0.0,8
11,40,working,2,0.0,8
11,57,starved,0,0.0,8
11,9,working,2,0.0,9
11,34,working,2,0.0,9
11,36,starved,0,0.0,9
11,61,starved,0,0.0,9
11,10,working,2,0.0,10
11,48,working,2,0.0,10
11,65,starved,0,0.0,10
11,73,starved,0,0.0,10
11,11,working,2,0.0,11
11,43,working,2,0.0,11
11,58,starved,0,0.0,11
11,68,starved,0,0.0,11
11,12,working,2,0.6666666666666666,12
11,32,working,2,0.3333333333333333,12
11,13,working,2,0.0,13
11,26,working,2,0.0,13
11,37,starved,0,0.0,13
11,59,starved,0,0.0,13
11,63,starved,0,0.0,13
11,14,working,2,0.0,14
11,31,working,2,0.0,14
11,35,working,2,0.0,14
11,54,starved,0,0.0,14
11,56,starved,0,0.0,14
11,15,working,2,0.0,15
11,39,working,2,0.0,15
11,49,working,2,0.0,15
11,66,starved,0,0.0,15
11,72,starved,0,0.0,15
11,16,working,2,0.3333333333333333,16
11,27,working,2,0.0,16
11,17,working,2,0.0,17
11,24,working,2,0.0,17
11,45,starved,0,0.0,17
11,18,working,2,0.0,18
11,55,working,2,0.0,18
11,60,starved,0,0.0,18
11,64,starved,0,0.0,18
11,19,working,2,0.0,19
11,44,working,2,0.0,19
11,53,starved,0,0.0,19
11,62,starved,0,0.0,19
11,20,working,2,0.0,20
11,47,working,2,0.0,20
11,21,working,2,0.0,21
11,38,working,2,0.3333333333333333,21
12,0,working,2,0.0,0
12,71,working,2,0.0,0
12,1,working,2,0.3333333333333333,1
12,29,working,2,0.0,1
12,2,working,2,0.0,2
12,25,working,2,0.0,2
12,50,working,2,0.0,2
12,51,starved,0,0.0,2
12,70,starved,0,0.0,2
12,3,working,2,0.3333333333333333,3
12,33,working,2,0.0,3
12,4,working,2,0.0,4
12,28,working,2,0.0,4
12,41,starved,0,0.0,4
12,52,starved,0,0.0,4
12,69,starved,0,0.0,4
12,5,working,2,0.3333333333333333,5
12,22,working,2,0.3333333333333333,5
12,6,working,2,0.0,6
12,23,working,2,0.0,6
12,30,starved,0,0.0,6
12,46,starved,0,0.0,6
12,7,working,2,0.0,7
12,42,working,2,0.0,7
12,67,starved,0,0.0,7
12,8,working,2,0.0,8
12,40,working,2,0.0,8
12,57,starved,0,0.0,8
12,9,working,2,0.0,9
12,34,working,2,0.0,9
12,36,starved,0,0.0,9
12,61,starved,0,0.0,9
12,10,working,2,0.0,10
12,48,working,2,0.0,10
12,65,starved,0,0.0,10
12,73,starved,0,0.0,10
12,11,working,2,0.0,11
12,43,working,2,0.0,11
12,58,starved,0,0.0,11
12,68,starved,0,0.0,11
12,12,working,2,0.3333333333333333,12
12,32,working,2,0.3333333333333333,12
12,13,working,2,0.0,13
12,26,working,2,0.0,13
12,37,starved,0,0.0,13
12,59,starved,0,0.0,13
12,63,starved,0,0.0,13
12,14,starved,0,0.0,14
12,31,starved,0,0.0,14
12,35,starved,0,0.0,14
12,54,starved,0,0.0,14
12,56,starved,0,0.0,14
12,15,starved,0,0.0,15
12,39,starved,0,0.0,15
12,49,starved,0,0.0,15
12,66,starved,0,0.0,15
12,72,starved,0,0.0,15
12,16,working,2,0.0,16
12,27,starved,0,0.0,16
12,17,working,2,0.0,17
12,24,starved,0,0.0,17
12,45,starved,0,0.0,17
12,18,working,2,0.0,18
12,55,starved,0,0.0,18
12,60,starved,0,0.0,18
12,64,starved,0,0.0,18
12,19,working,2,0.0,19
12,44,starved,0,0.0,19
12,53,starved,0,0.0,19
12,62,starved,0,0.0,19
12,20,working,2,0.0,20
12,47,starved,0,0.0,20
12,21,working,2,0.3333333333333333,21
12,38,working,2,0.3333333333333333,21
13,0,working,2,0.0,0
13,71,working,2,0.0,0
13,1,working,2,0.3333333333333333,1
13,29,working,2,0.0,1
13,2,working,2,0.0,2
13,25,working,2,0.0,2
13,50,starved,0,0.0,2
13,51,starved,0,0.0,2
13,70,starved,0,0.0,2
13,3,working,2,0.0,3
13,33,working,2,0.0,3
13,4,working,2,0.0,4
13,28,working,2,0.0,4
13,41,starved,0,0.0,4
13,52,starved,0,0.0,4
13,69,starved,0,0.0,4
13,5,working,2,0.3333333333333333,5
13,22,working,2,0.3333333333333333,5
13,6,working,2,0.0,6
13,23,starved,0,0.0,6
13,30,starved,0,0.0,6
13,46,starved,0,0.0,6
13,7,working,2,0.0,7
13,42,starved,0,0.0,7
13,67,starved,0,0.0,7
13,8,working,2,0.0,8
13,40,starved,0,0.0,8
13,57,starved,0,0.0,8
13,9,working,2,0.0,9
13,34,starved,0,0.0,9
13,36,starved,0,0.0,9
13,61,starved,0,0.0,9
13,10,working,2,0.0,10
13,48,starved,0,0.0,10
13,65,starved,0,0.0,10
13,73,starved,0,0.0,10
13,11,working,2,0.0,11
13,43,working,2,0.0,11
13,58,starved,0,0.0,11
13,68,starved,0,0.0,11
13,12,working,2,0.3333333333333333,12
13,32,working,2,0.3333333333333333,12
13,13,working,2,0.0,13
13,26,working,2,0.0,13
13,37,working,2,0.0,13
13,59,starved,0,0.0,13
13,63,starved,0,0.0,13
13,14,working,2,0.0,14
13,31,starved,0,0.0,14
13,35,starved,0,0.0,14
13,54,starved,0,0.0,14
13,56,starved,0,0.0,14
13,15,working,2,0.0,15
13,39,starved,0,0.0,15
13,49,starved,0,0.0,15
13,66,starved,0,0.0,15
13,72,starved,0,0.0,15
13,16,working,2,0.0,16
13,27,starved,0,0.0,16
13,17,working,2,0.0,17
13,24,starved,0,0.0,17
13,45,starved,0,0.0,17
13,18,working,2,0.0,18
13,55,starved,0,0.0,18
13,60,starved,0,0.0,18
13,64,starved,0,0.0,18
13,19,working,2,0.0,19
13,44,starved,0,0.0,19
13,53,starved,0,0.0,19
13,62,starved,0,0.0,19
13,20,working,2,0.0,20
13,47,starved,0,0.0,20
13,21,working,2,0.3333333333333333,21
13,38,working,2,0.0,21
14,0,working,2,0.0,0
14,71,working,2,0.0,0
14,1,working,2,0.3333333333333333,1
14,29,working,2,0.0,1
14,2,working,2,0.0,2
14,25,working,2,0.0,2
14,50,working,2,0.0,2
14,51,starved,0,0.0,2
14,70,starved,0,0.0,2
14,3,working,2,0.3333333333333333,3
14,33,working,2,0.0,3
14,4,working,2,0.0,4
14,28,working,2,0.0,4
14,41,starved,0,0.0,4
14,52,starved,0,0.0,4
14,69,starved,0,0.0,4
14,5,working,2,0.3333333333333333,5
14,22,working,2,0.3333333333333333,5
14,6,working,2,0.0,6
14,23,working,2,0.0,6
14,30,starved,0,0.0,6
14,46,starved,0,0.0,6
14,7,working,2,0.0,7
14,42,starved,0,0.0,7
14,67,starved,0,0.0,7
14,8,working,2,0.0,8
14,40,starved,0,0.0,8
14,57,starved,0,0.0,8
14,9,working,2,0.0,9
14,34,starved,0,0.0,9
14,36,starved,0,0.0,9
14,61,starved,0,0.0,9
14,10,starved,0,0.0,10
14,48,starved,0,0.0,10
14,65,starved,0,0.0,10
14,73,starved,0,0.0,10
14,11,starved,0,0.0,11
14,43,starved,0,0.0,11
14,58,starved,0,0.0,11
14,68,starved,0,0.0,11
14,12,working,2,0.3333333333333333,12
14,32,working,2,0.3333333333333333,12
14,13,working,2,0.0,13
14,26,working,2,0.0,13
14,37,working,2,0.0,13
14,59,starved,0,0.0,13
14,63,starved,0,0.0,13
14,14,working,2,0.0,14
14,31,working,2,0.0,14
14,35,working,2,0.0,14
14,54,starved,0,0.0,14
14,56,starved,0,0.0,14
14,15,working,2,0.0,15
14,39,working,2,0.0,15
14,49,working,2,0.0,15
14,66,starved,0,0.0,15
14,72,starved,0,0.0,15
14,16,working,2,0.3333333333333333,16
14,27,working,2,0.0,16
14,17,working,2,0.0,17
14,24,working,2,0.0,17
14,45,starved,0,0.0,17
14,18,working,2,0.0,18
14,55,working,2,0.0,18
14,60,starved,0,0.0,18
14,64,starved,0,0.0,18
14,19,working,2,0.0,19
14,44,working,2,0.0,19
14,53,starved,0,0.0,19
14,62,starved,0,0.0,19
14,20,working,2,0.0,20
14,47,starved,0,0.0,20
14,21,working,2,0.3333333333333333,21
14,38,working,2,0.0,21
15,0,working,2,0.0,0
15,71,working,2,0.0,0
15,1,working,2,0.3333333333333333,1
15,29,working,2,0.0,1
15,2,working,2,0.0,2
15,25,starved,0,0.0,2
15,50,starved,0,0.0,2
15,51,starved,0,0.0,2
15,70,starved,0,0.0,2
15,3,working,2,0.0,3
15,33,working,2,0.0,3
15,4,working,2,0.0,4
15,28,working,2,0.0,4
15,41,working,2,0.0,4
15,52,starved,0,0.0,4
15,69,starved,0,0.0,4
15,5,working,2,0.3333333333333333,5
15,22,working,2,0.3333333333333333,5
15,6,working,2,0.0,6
15,23,working,2,0.0,6
15,30,working,2,0.0,6
15,46,starved,0,0.0,6
15,7,working,2,0.0,7
